pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_met,sy_dist,sy_vmag,sy_gaiamag
Kepler-511 c,Kepler-511,Transit,2021,26.62949944,0.0688,4.20964327,87.351625,0.0331,80.45,939.0,5866.0,1.417,0.958,-0.2,651.999,12.711,12.5832
Kepler-512 b,Kepler-512,Transit,2016,34.43587975,0.0688,2.69,87.351625,0.0331,80.45,939.0,5997.0,1.3,1.17,0.22,467.375,12.728,12.6135
Kepler-513 b,Kepler-513,Transit,2016,28.86235584,0.0688,2.2,87.351625,0.0331,80.45,939.0,5849.0,1.06,1.02,-0.01,468.258,13.019,12.8822
Kepler-514 b,Kepler-514,Transit,2016,5.65179605,0.0688,1.72,87.351625,0.0331,80.45,939.0,6106.0,1.44,1.28,0.36,455.336,12.273,12.1325
Kepler-515 b,Kepler-515,Transit,2016,19.96371318,0.0688,1.46,87.351625,0.0331,80.45,939.0,5293.0,0.83,0.9,0.08,501.574,12.913,13.7756
Kepler-516 b,Kepler-516,Transit,2016,24.85462415,0.0688,5.74,87.351625,0.0331,80.45,939.0,7099.0,2.02,1.62,0.01,687.094,12.121,11.9642
Kepler-517 b,Kepler-517,Transit,2016,60.92832271,0.0688,2.67,87.351625,0.0331,80.45,939.0,5690.0,0.98,0.95,-0.06,289.907,12.372,12.1297
Kepler-518 b,Kepler-518,Transit,2016,8.512035877,0.0688,2.11,87.351625,0.0331,80.45,939.0,5842.0,0.88,0.96,-0.23,337.901,12.573,12.5097
Kepler-519 b,Kepler-519,Transit,2016,24.3078946,0.0688,2.1,87.351625,0.0331,80.45,939.0,5260.0,0.8,0.89,0.01,246.61,12.77,12.6181
Kepler-52 b,Kepler-52,Transit,2012,7.8773565,0.0688,2.1,135.0,0.0331,80.45,939.0,4075.0,0.52,0.54,0.0195,321.542,15.513,15.0589
Kepler-52 c,Kepler-52,Transit,2012,16.3850021,0.0688,1.84,45.4,0.0331,80.45,939.0,4075.0,0.52,0.54,0.0195,321.542,15.513,15.0589
Kepler-52 d,Kepler-52,Transit,2014,36.445171,0.182,1.95,87.351625,0.0331,80.45,939.0,4263.0,0.556,0.95,0.0195,321.542,15.513,15.0589
Kepler-520 b,Kepler-520,Transit,2016,19.67416124,0.0688,1.66,87.351625,0.0331,80.45,939.0,6112.0,1.09,1.1,-0.03,623.901,12.798,12.7602
Kepler-520 c,Kepler-520,Transit,2016,5.21104261,0.0688,1.07,87.351625,0.0331,80.45,939.0,6112.0,1.09,1.1,-0.03,623.901,12.798,12.7602
Kepler-521 b,Kepler-521,Transit,2016,22.20813214,0.0688,3.18,87.351625,0.0331,80.45,939.0,6406.0,1.46,1.34,0.25,830.638,12.94,12.8908
Kepler-522 b,Kepler-522,Transit,2016,38.58422849,0.0688,6.91,87.351625,0.0331,80.45,939.0,6392.0,1.98,1.54,0.41,639.239,12.22,12.1457
Kepler-523 b,Kepler-523,Transit,2016,5.835983111,0.0688,1.96,87.351625,0.0331,80.45,939.0,5515.0,0.86,0.93,-0.03,253.295,12.588,12.481
Kepler-524 b,Kepler-524,Transit,2016,7.97419807,0.0688,1.91,87.351625,0.0331,80.45,939.0,6014.0,1.1,1.09,0.02,1058.24,14.082,13.8868
Kepler-524 c,Kepler-524,Transit,2016,1.88897906,0.0688,0.96,87.351625,0.0331,80.45,939.0,6014.0,1.1,1.09,0.02,1058.24,14.082,13.8868
